Year,Month,percent,regionId,date,regionName
1986,Feb,59,1276,1986 Feb,HS
1986,Mar,43,1277,1986 Mar,HS
1986,Apr,56,1278,1986 Apr,HS
1986,May,41,1279,1986 May,HS
1986,Jun,7,1280,1986 Jun,HS
1986,Jul,24,1281,1986 Jul,HS
1986,Aug,29,1282,1986 Aug,HS
1986,Sep,6,1283,1986 Sep,HS
1986,Oct,16,1284,1986 Oct,HS
1986,Nov,21,1285,1986 Nov,HS
1986,Dec,25,1286,1986 Dec,HS
1987,Jan,52,1287,1987 Jan,HS
1987,Feb,37,1288,1987 Feb,HS
1987,Mar,36,1289,1987 Mar,HS
1987,Apr,53,1290,1987 Apr,HS
1987,May,35,1291,1987 May,HS
1987,Jun,79,1292,1987 Jun,HS
1987,Jul,73,1293,1987 Jul,HS
1987,Aug,16,1294,1987 Aug,HS
1987,Sep,22,1295,1987 Sep,HS
1987,Oct,40,1296,1987 Oct,HS
1987,Nov,47,1297,1987 Nov,HS
1987,Dec,50,1298,1987 Dec,HS
1988,Jan,64,1299,1988 Jan,HS
1988,Feb,42,1300,1988 Feb,HS
1988,Mar,61,1301,1988 Mar,HS
1988,Apr,44,1302,1988 Apr,HS
1988,May,62,1303,1988 May,HS
1988,Jun,64,1304,1988 Jun,HS
1988,Jul,40,1305,1988 Jul,HS
1988,Aug,75,1306,1988 Aug,HS
1988,Sep,72,1307,1988 Sep,HS
1988,Oct,74,1308,1988 Oct,HS
1988,Nov,29,1309,1988 Nov,HS
1988,Dec,18,1310,1988 Dec,HS
1989,Jan,29,1311,1989 Jan,HS
1989,Feb,31,1312,1989 Feb,HS
1989,Mar,34,1313,1989 Mar,HS
1989,Apr,36,1314,1989 Apr,HS
1989,May,7,1315,1989 May,HS
1989,Jun,-2,1316,1989 Jun,HS
1989,Jul,54,1317,1989 Jul,HS
1989,Aug,65,1318,1989 Aug,HS
1989,Sep,69,1319,1989 Sep,HS
1989,Oct,51,1320,1989 Oct,HS
1989,Nov,32,1321,1989 Nov,HS
1989,Dec,44,1322,1989 Dec,HS
1990,Jan,43,1323,1990 Jan,HS
1990,Feb,33,1324,1990 Feb,HS
1990,Mar,36,1325,1990 Mar,HS
1990,Apr,48,1326,1990 Apr,HS
1990,May,56,1327,1990 May,HS
1990,Jun,27,1328,1990 Jun,HS
1990,Jul,81,1329,1990 Jul,HS
1990,Aug,31,1330,1990 Aug,HS
1990,Sep,14,1331,1990 Sep,HS
1990,Oct,49,1332,1990 Oct,HS
1990,Nov,52,1333,1990 Nov,HS
1990,Dec,51,1334,1990 Dec,HS
1991,Jan,38,1335,1991 Jan,HS
1991,Feb,62,1336,1991 Feb,HS
1991,Mar,36,1337,1991 Mar,HS
1991,Apr,76,1338,1991 Apr,HS
1991,May,41,1339,1991 May,HS
1991,Jun,85,1340,1991 Jun,HS
1991,Jul,66,1341,1991 Jul,HS
1991,Aug,66,1342,1991 Aug,HS
1991,Sep,69,1343,1991 Sep,HS
1991,Oct,31,1344,1991 Oct,HS
1991,Nov,25,1345,1991 Nov,HS
1991,Dec,34,1346,1991 Dec,HS
1992,Jan,37,1347,1992 Jan,HS
1992,Feb,28,1348,1992 Feb,HS
1992,Mar,47,1349,1992 Mar,HS
1992,Apr,30,1350,1992 Apr,HS
1992,May,34,1351,1992 May,HS
1992,Jun,53,1352,1992 Jun,HS
1992,Jul,24,1353,1992 Jul,HS
1992,Aug,25,1354,1992 Aug,HS
1992,Sep,11,1355,1992 Sep,HS
1992,Oct,33,1356,1992 Oct,HS
1992,Nov,13,1357,1992 Nov,HS
1992,Dec,16,1358,1992 Dec,HS
1993,Jan,36,1359,1993 Jan,HS
1993,Feb,22,1360,1993 Feb,HS
1993,Mar,20,1361,1993 Mar,HS
1993,Apr,33,1362,1993 Apr,HS
1993,May,18,1363,1993 May,HS
1993,Jun,24,1364,1993 Jun,HS
1993,Jul,55,1365,1993 Jul,HS
1993,Aug,32,1366,1993 Aug,HS
1993,Sep,23,1367,1993 Sep,HS
1993,Oct,29,1368,1993 Oct,HS
1993,Nov,33,1369,1993 Nov,HS
1993,Dec,11,1370,1993 Dec,HS
1994,Jan,36,1371,1994 Jan,HS
1994,Feb,12,1372,1994 Feb,HS
1994,Mar,5,1373,1994 Mar,HS
1994,Apr,42,1374,1994 Apr,HS
1994,May,8,1375,1994 May,HS
1994,Jun,58,1376,1994 Jun,HS
1994,Jul,29,1377,1994 Jul,HS
1994,Aug,11,1378,1994 Aug,HS
1994,Sep,43,1379,1994 Sep,HS
1994,Oct,25,1380,1994 Oct,HS
1994,Nov,42,1381,1994 Nov,HS
1994,Dec,43,1382,1994 Dec,HS
1995,Jan,23,1383,1995 Jan,HS
1995,Feb,41,1384,1995 Feb,HS
1995,Mar,36,1385,1995 Mar,HS
1995,Apr,27,1386,1995 Apr,HS
1995,May,15,1387,1995 May,HS
1995,Jun,36,1388,1995 Jun,HS
1995,Jul,69,1389,1995 Jul,HS
1995,Aug,43,1390,1995 Aug,HS
1995,Sep,36,1391,1995 Sep,HS
1995,Oct,48,1392,1995 Oct,HS
1995,Nov,34,1393,1995 Nov,HS
1995,Dec,38,1394,1995 Dec,HS
1996,Jan,32,1395,1996 Jan,HS
1996,Feb,43,1396,1996 Feb,HS
1996,Mar,39,1397,1996 Mar,HS
1996,Apr,64,1398,1996 Apr,HS
1996,May,16,1399,1996 May,HS
1996,Jun,29,1400,1996 Jun,HS
1996,Jul,70,1401,1996 Jul,HS
1996,Aug,122,1402,1996 Aug,HS
1996,Sep,75,1403,1996 Sep,HS
1996,Oct,54,1404,1996 Oct,HS
1996,Nov,51,1405,1996 Nov,HS
1996,Dec,46,1406,1996 Dec,HS
1997,Jan,36,1407,1997 Jan,HS
1997,Feb,27,1408,1997 Feb,HS
1997,Mar,23,1409,1997 Mar,HS
1997,Apr,16,1410,1997 Apr,HS
1997,May,29,1411,1997 May,HS
1997,Jun,78,1412,1997 Jun,HS
1997,Jul,19,1413,1997 Jul,HS
1997,Aug,33,1414,1997 Aug,HS
1997,Sep,39,1415,1997 Sep,HS
1997,Oct,50,1416,1997 Oct,HS
1997,Nov,74,1417,1997 Nov,HS
1997,Dec,74,1418,1997 Dec,HS
1998,Jan,61,1419,1998 Jan,HS
1998,Feb,102,1420,1998 Feb,HS
1998,Mar,66,1421,1998 Mar,HS
1998,Apr,43,1422,1998 Apr,HS
1998,May,96,1423,1998 May,HS
1998,Jun,109,1424,1998 Jun,HS
1998,Jul,88,1425,1998 Jul,HS
1998,Aug,81,1426,1998 Aug,HS
1998,Sep,38,1427,1998 Sep,HS
1998,Oct,62,1428,1998 Oct,HS
1998,Nov,55,1429,1998 Nov,HS
1998,Dec,54,1430,1998 Dec,HS
1999,Jan,50,1431,1999 Jan,HS
1999,Feb,49,1432,1999 Feb,HS
1999,Mar,49,1433,1999 Mar,HS
1999,Apr,4,1434,1999 Apr,HS
1999,May,41,1435,1999 May,HS
1999,Jun,71,1436,1999 Jun,HS
1999,Jul,72,1437,1999 Jul,HS
1999,Aug,59,1438,1999 Aug,HS
1999,Sep,68,1439,1999 Sep,HS
1999,Oct,70,1440,1999 Oct,HS
1999,Nov,36,1441,1999 Nov,HS
1999,Dec,16,1442,1999 Dec,HS
2000,Jan,10,1443,2000 Jan,HS
2000,Feb,29,1444,2000 Feb,HS
2000,Mar,17,1445,2000 Mar,HS
2000,Apr,34,1446,2000 Apr,HS
2000,May,34,1447,2000 May,HS
2000,Jun,70,1448,2000 Jun,HS
2000,Jul,69,1449,2000 Jul,HS
2000,Aug,59,1450,2000 Aug,HS
2000,Sep,68,1451,2000 Sep,HS
2000,Oct,32,1452,2000 Oct,HS
2000,Nov,62,1453,2000 Nov,HS
2000,Dec,39,1454,2000 Dec,HS
2001,Jan,37,1455,2001 Jan,HS
2001,Feb,51,1456,2001 Feb,HS
2001,Mar,30,1457,2001 Mar,HS
2001,Apr,36,1458,2001 Apr,HS
2001,May,59,1459,2001 May,HS
2001,Jun,60,1460,2001 Jun,HS
2001,Jul,67,1461,2001 Jul,HS
2001,Aug,39,1462,2001 Aug,HS
2001,Sep,72,1463,2001 Sep,HS
2001,Oct,45,1464,2001 Oct,HS
2001,Nov,47,1465,2001 Nov,HS
2001,Dec,51,1466,2001 Dec,HS
2002,Jan,57,1467,2002 Jan,HS
2002,Feb,45,1468,2002 Feb,HS
2002,Mar,76,1469,2002 Mar,HS
2002,Apr,81,1470,2002 Apr,HS
2002,May,100,1471,2002 May,HS
2002,Jun,41,1472,2002 Jun,HS
2002,Jul,71,1473,2002 Jul,HS
2002,Aug,68,1474,2002 Aug,HS
2002,Sep,85,1475,2002 Sep,HS
2002,Oct,57,1476,2002 Oct,HS
2002,Nov,46,1477,2002 Nov,HS
2002,Dec,38,1478,2002 Dec,HS
2003,Jan,67,1479,2003 Jan,HS
2003,Feb,72,1480,2003 Feb,HS
2003,Mar,60,1481,2003 Mar,HS
2003,Apr,51,1482,2003 Apr,HS
2003,May,73,1483,2003 May,HS
2003,Jun,56,1484,2003 Jun,HS
2003,Jul,49,1485,2003 Jul,HS
2003,Aug,67,1486,2003 Aug,HS
2003,Sep,73,1487,2003 Sep,HS
2003,Oct,55,1488,2003 Oct,HS
2003,Nov,42,1489,2003 Nov,HS
2003,Dec,58,1490,2003 Dec,HS
2004,Jan,63,1491,2004 Jan,HS
2004,Feb,67,1492,2004 Feb,HS
2004,Mar,44,1493,2004 Mar,HS
2004,Apr,50,1494,2004 Apr,HS
2004,May,13,1495,2004 May,HS
2004,Jun,62,1496,2004 Jun,HS
2004,Jul,-13,1497,2004 Jul,HS
2004,Aug,46,1498,2004 Aug,HS
2004,Sep,45,1499,2004 Sep,HS
2004,Oct,73,1500,2004 Oct,HS
2004,Nov,60,1501,2004 Nov,HS
2004,Dec,75,1502,2004 Dec,HS
2005,Jan,81,1503,2005 Jan,HS
2005,Feb,81,1504,2005 Feb,HS
2005,Mar,73,1505,2005 Mar,HS
2005,Apr,46,1506,2005 Apr,HS
2005,May,53,1507,2005 May,HS
2005,Jun,63,1508,2005 Jun,HS
2005,Jul,63,1509,2005 Jul,HS
2005,Aug,59,1510,2005 Aug,HS
2005,Sep,81,1511,2005 Sep,HS
2005,Oct,81,1512,2005 Oct,HS
2005,Nov,57,1513,2005 Nov,HS
2005,Dec,74,1514,2005 Dec,HS
2006,Jan,63,1515,2006 Jan,HS
2006,Feb,61,1516,2006 Feb,HS
2006,Mar,55,1517,2006 Mar,HS
2006,Apr,57,1518,2006 Apr,HS
2006,May,11,1519,2006 May,HS
2006,Jun,52,1520,2006 Jun,HS
2006,Jul,42,1521,2006 Jul,HS
2006,Aug,87,1522,2006 Aug,HS
2006,Sep,59,1523,2006 Sep,HS
2006,Oct,52,1524,2006 Oct,HS
2006,Nov,59,1525,2006 Nov,HS
2006,Dec,45,1526,2006 Dec,HS
2007,Jan,76,1527,2007 Jan,HS
2007,Feb,58,1528,2007 Feb,HS
2007,Mar,60,1529,2007 Mar,HS
2007,Apr,54,1530,2007 Apr,HS
2007,May,94,1531,2007 May,HS
2007,Jun,47,1532,2007 Jun,HS
2007,Jul,70,1533,2007 Jul,HS
2007,Aug,72,1534,2007 Aug,HS
2007,Sep,78,1535,2007 Sep,HS
2007,Oct,52,1536,2007 Oct,HS
2007,Nov,41,1537,2007 Nov,HS
2007,Dec,38,1538,2007 Dec,HS
2008,Jan,54,1539,2008 Jan,HS
2008,Feb,23,1540,2008 Feb,HS
2008,Mar,41,1541,2008 Mar,HS
2008,Apr,46,1542,2008 Apr,HS
2008,May,32,1543,2008 May,HS
2008,Jun,24,1544,2008 Jun,HS
2008,Jul,78,1545,2008 Jul,HS
2008,Aug,15,1546,2008 Aug,HS
2008,Sep,94,1547,2008 Sep,HS
2008,Oct,57,1548,2008 Oct,HS
2008,Nov,58,1549,2008 Nov,HS
2008,Dec,56,1550,2008 Dec,HS
2009,Jan,58,1551,2009 Jan,HS
2009,Feb,52,1552,2009 Feb,HS
2009,Mar,58,1553,2009 Mar,HS
2009,Apr,61,1554,2009 Apr,HS
2009,May,76,1555,2009 May,HS
2009,Jun,76,1556,2009 Jun,HS
2009,Jul,98,1557,2009 Jul,HS
2009,Aug,85,1558,2009 Aug,HS
2009,Sep,80,1559,2009 Sep,HS
2009,Oct,54,1560,2009 Oct,HS
2009,Nov,71,1561,2009 Nov,HS
2009,Dec,60,1562,2009 Dec,HS
2010,Jan,84,1563,2010 Jan,HS
2010,Feb,85,1564,2010 Feb,HS
2010,Mar,82,1565,2010 Mar,HS
2010,Apr,56,1566,2010 Apr,HS
2010,May,73,1567,2010 May,HS
2010,Jun,65,1568,2010 Jun,HS
2010,Jul,44,1569,2010 Jul,HS
2010,Aug,59,1570,2010 Aug,HS
2010,Sep,81,1571,2010 Sep,HS
2010,Oct,70,1572,2010 Oct,HS
2010,Nov,56,1573,2010 Nov,HS
2010,Dec,56,1574,2010 Dec,HS
2011,Jan,68,1575,2011 Jan,HS
2011,Feb,52,1576,2011 Feb,HS
2011,Mar,41,1577,2011 Mar,HS
2011,Apr,55,1578,2011 Apr,HS
2011,May,47,1579,2011 May,HS
2011,Jun,51,1580,2011 Jun,HS
2011,Jul,87,1581,2011 Jul,HS
2011,Aug,100,1582,2011 Aug,HS
2011,Sep,56,1583,2011 Sep,HS
2011,Oct,51,1584,2011 Oct,HS
2011,Nov,73,1585,2011 Nov,HS
2011,Dec,56,1586,2011 Dec,HS
2012,Jan,44,1587,2012 Jan,HS
2012,Feb,41,1588,2012 Feb,HS
2012,Mar,43,1589,2012 Mar,HS
2012,Apr,27,1590,2012 Apr,HS
2012,May,65,1591,2012 May,HS
2012,Jun,31,1592,2012 Jun,HS
2012,Jul,18,1593,2012 Jul,HS
2012,Aug,76,1594,2012 Aug,HS
2012,Sep,74,1595,2012 Sep,HS
2012,Oct,77,1596,2012 Oct,HS
2012,Nov,74,1597,2012 Nov,HS
2012,Dec,79,1598,2012 Dec,HS
2013,Jan,81,1599,2013 Jan,HS
2013,Feb,54,1600,2013 Feb,HS
2013,Mar,60,1601,2013 Mar,HS
2013,Apr,48,1602,2013 Apr,HS
2013,May,41,1603,2013 May,HS
2013,Jun,83,1604,2013 Jun,HS
2013,Jul,49,1605,2013 Jul,HS
2013,Aug,77,1606,2013 Aug,HS
2013,Sep,119,1607,2013 Sep,HS
2013,Oct,68,1608,2013 Oct,HS
2013,Nov,60,1609,2013 Nov,HS
2013,Dec,67,1610,2013 Dec,HS
2014,Jan,67,1611,2014 Jan,HS
2014,Feb,36,1612,2014 Feb,HS
2014,Mar,17,1613,2014 Mar,HS
2014,Apr,42,1614,2014 Apr,HS
2014,May,96,1615,2014 May,HS
2014,Jun,57,1616,2014 Jun,HS
2014,Jul,49,1617,2014 Jul,HS
2014,Aug,74,1618,2014 Aug,HS
2014,Sep,124,1619,2014 Sep,HS
2014,Oct,86,1620,2014 Oct,HS
2014,Nov,60,1621,2014 Nov,HS
2014,Dec,59,1622,2014 Dec,HS
2015,Jan,54,1623,2015 Jan,HS
2015,Feb,81,1624,2015 Feb,HS
2015,Mar,69,1625,2015 Mar,HS
2015,Apr,37,1626,2015 Apr,HS
2015,May,55,1627,2015 May,HS
2015,Jun,53,1628,2015 Jun,HS
2015,Jul,40,1629,2015 Jul,HS
2015,Aug,67,1630,2015 Aug,HS
2015,Sep,42,1631,2015 Sep,HS
2015,Oct,101,1632,2015 Oct,HS
2015,Nov,83,1633,2015 Nov,HS
2015,Dec,94,1634,2015 Dec,HS
2016,Jan,81,1635,2016 Jan,HS
2016,Feb,89,1636,2016 Feb,HS
2016,Mar,92,1637,2016 Mar,HS
2016,Apr,81,1638,2016 Apr,HS
2016,May,92,1639,2016 May,HS
2016,Jun,48,1640,2016 Jun,HS
2016,Jul,68,1641,2016 Jul,HS
2016,Aug,123,1642,2016 Aug,HS
2016,Sep,78,1643,2016 Sep,HS
2016,Oct,107,1644,2016 Oct,HS
2016,Nov,102,1645,2016 Nov,HS
2016,Dec,89,1646,2016 Dec,HS
2017,Jan,74,1647,2017 Jan,HS
2017,Feb,97,1648,2017 Feb,HS
2017,Mar,98,1649,2017 Mar,HS
2017,Apr,83,1650,2017 Apr,HS
2017,May,135,1651,2017 May,HS
2017,Jun,49,1652,2017 Jun,HS
2017,Jul,102,1653,2017 Jul,HS
2017,Aug,110,1654,2017 Aug,HS
2017,Sep,82,1655,2017 Sep,HS
2017,Oct,105,1656,2017 Oct,HS
2017,Nov,77,1657,2017 Nov,HS
2017,Dec,76,1658,2017 Dec,HS
